1558103966.441:505904298,91EF8875-78B1-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,B8FFD54B-E634-C156-B4E6-8D03E6C1084F,scp -r /tmp/grains /tmp/hsperfdata_darpa /tmp/jna-95354950 /tmp/minion /tmp/nodeexporter /tmp/resource-2679455198775069532 /tmp/resource-3259361836296904187 /tmp/tmux-0 admin@128.55.12.77:.,ta1-cadets-2
1558103963.121:505902436,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,7A8124B7-1BFA-AB51-BA1B-D766A1AB156B,/usr/lib/libprivateheimipcc.so.11,ta1-cadets-2
1558103963.121:505902434,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,547BF4B0-6304-7B53-8463-B496937BC4A2,/usr/lib/libheimbase.so.11,ta1-cadets-2
1558103963.121:505902432,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,45FB0EE9-473E-665D-BE47-E6306D6603D7,/usr/lib/libwind.so.11,ta1-cadets-2
1558103963.121:505902430,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,A463D3C4-F4D6-2E5A-96F4-6B055A2EB379,/usr/lib/libhx509.so.11,ta1-cadets-2
1558103963.121:505902428,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,C9553E40-617E-B258-BE61-2E6188B2F3F4,/usr/lib/libcom_err.so.5,ta1-cadets-2
1558103963.121:505902426,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,3C08BE34-5951-6850-9159-659CF0681915,/usr/lib/libasn1.so.11,ta1-cadets-2
1558103963.121:505902424,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,1BFC813E-DE27-E357-A7DE-CF04C7E3CE67,/usr/lib/libroken.so.11,ta1-cadets-2
1558103963.121:505902422,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,DBE56166-8DF5-D156-B58D-41C346D11FAC,/lib/libthr.so.3,ta1-cadets-2
1558103963.121:505902420,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,91258993-B942-C35D-82B9-25794DC34401,/lib/libz.so.6,ta1-cadets-2
1558103963.121:505902418,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,72F1B0DA-370B-B850-8B37-097B90B864E6,/lib/libcrypt.so.5,ta1-cadets-2
1558103963.121:505902416,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,BC36EE8E-0BE3-DE50-A30B-67ADE0DECCE1,/usr/lib/libprivateldns.so.5,ta1-cadets-2
1558103963.121:505902414,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,680AFF23-5240-8954-8052-DB7044890360,/lib/libc.so.7,ta1-cadets-2
1558103963.121:505902412,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,B1E1F342-C4A9-8950-A9C4-792D4089BF48,/lib/libcrypto.so.111,ta1-cadets-2
1558103963.121:505902410,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,77FF0EE8-CE75-A759-B5CE-26AD59A71AB0,/usr/lib/libwrap.so.6,ta1-cadets-2
1558103963.121:505902408,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,F381167E-9787-A65F-8797-DAE93FA6C677,/usr/lib/libkrb5.so.11,ta1-cadets-2
1558103963.121:505902406,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,23AE53AA-475A-775A-9A47-37F3AA772422,/usr/lib/libgssapi.so.10,ta1-cadets-2
1558103963.121:505902404,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,9F9AEA69-4556-F35D-9645-7D751DF345F6,/usr/lib/libgssapi_krb5.so.10,ta1-cadets-2
1558103963.121:505902402,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,7BB898FC-A586-1E5C-86A5-A7054C1E3DC4,/usr/lib/libblacklist.so.0,ta1-cadets-2
1558103963.121:505902400,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,587E67A7-39FE-6E5B-BE39-C7D97B6ECB13,/usr/lib/libbsm.so.3,ta1-cadets-2
1558103963.121:505902398,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,AFF42659-F08F-5F51-8FF0-EB8B315F0779,/lib/libutil.so.9,ta1-cadets-2
1558103963.121:505902396,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,403C38D2-1E20-5058-A01E-5AD9B850311F,/usr/lib/libprivatessh.so.5,ta1-cadets-2
1558103963.121:505902394,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,E1ACD559-0CD9-5357-990C-2891875394A8,/usr/lib/libpam.so.6,ta1-cadets-2
1558103963.121:505902392,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,READ,738B7C9F-D3EE-6A5F-AED3-FF407F6A7609,/var/run/ld-elf.so.hints,ta1-cadets-2
1558103963.121:505902389,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,908C1871-9556-355C-9695-1D084C35A52A,/etc/libmap.conf,ta1-cadets-2
1558103963.121:505902388,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,EXECUTE,33B6DB1F-890B-215D-8B89-5E53ED2177B7,/usr/sbin/sshd -R,ta1-cadets-2
1558103953.031:505896475,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,89F1966B-78B1-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558103953.031:505896470,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:38710,ta1-cadets-2
1558103945.021:505873650,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,852B98A5-78B1-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558103945.021:505873645,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:38702,ta1-cadets-2
1558103934.931:505846729,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,7F280DAE-78B1-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558103934.931:505846724,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:38694,ta1-cadets-2
1558103932.670:505842096,7DCDCB1B-78B1-11E9-B129-6C2B597E484C:bash,EXECUTE,B8FFD54B-E634-C156-B4E6-8D03E6C1084F,scp -r -t ./work/,ta1-cadets-3
1558103932.670:505842091,7DCDCB1B-78B1-11E9-B129-6C2B597E484C:bash,OPEN,F410BE96-4C0C-765E-8C4C-6F0E2E760020,/dev/hpet0,ta1-cadets-3
1558103932.670:505842077,7DCDCB1B-78B1-11E9-B129-6C2B597E484C:bash,OPEN,680AFF23-5240-8954-8052-DB7044890360,/lib/libc.so.7,ta1-cadets-3
1558103932.670:505842067,7DCDCB1B-78B1-11E9-B129-6C2B597E484C:bash,OPEN,970A4F19-8EB0-BA55-B08E-91C775BA02B5,/usr/lib/libdl.so.1,ta1-cadets-3
1558103932.670:505842057,7DCDCB1B-78B1-11E9-B129-6C2B597E484C:bash,OPEN,7E48A854-81F9-5754-B981-FDA0F457BA6C,/usr/local/lib/libintl.so.8,ta1-cadets-3
1558103932.670:505842047,7DCDCB1B-78B1-11E9-B129-6C2B597E484C:bash,OPEN,FB9FD49A-C575-DA5B-B5C5-11966BDA15C8,/lib/libncurses.so.8,ta1-cadets-3
1558103932.670:505842044,7DCDCB1B-78B1-11E9-B129-6C2B597E484C:bash,READ,A7C0B6CE-C649-5C51-89C6-9308515CF876,/var/run/ld-elf.so.hints,ta1-cadets-3
1558103932.670:505842041,7DCDCB1B-78B1-11E9-B129-6C2B597E484C:bash,READ,908C1871-9556-355C-9695-1D084C35A52A,/etc/libmap.conf,ta1-cadets-3
1558103932.670:505842039,7DCDCB1B-78B1-11E9-B129-6C2B597E484C:sshd,EXECUTE,DC93405E-EB5D-E654-9DEB-281F44E63AD8,bash -c scp -r -t ./work/,ta1-cadets-3
1558103932.660:505842033,7DCDCB1B-78B1-11E9-B129-6C2B597E484C:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-3
1558103932.660:505842031,7DCDCB1B-78B1-11E9-B129-6C2B597E484C:sshd,OPEN,20655ED4-DB2C-465F-ACDB-A5EF7F468B07,/home/admin/.login_conf,ta1-cadets-3
1558103925.211:505831648,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,795C3D28-78B1-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558103925.211:505831643,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:38680,ta1-cadets-2
1558103911.601:505812769,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,713F8DA2-78B1-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558103911.601:505812764,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:38668,ta1-cadets-2
1558103871.971:505752856,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,59A08FC1-78B1-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558103871.971:505752851,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:38620,ta1-cadets-2
1558103864.201:505723298,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,54FE71F0-78B1-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558103864.191:505723293,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:38610,ta1-cadets-2
1558103826.561:505627021,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,3E8F6ECE-78B1-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558103826.561:505627016,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:38582,ta1-cadets-2
1558103824.001:505623631,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,3D08C466-78B1-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558103824.001:505623626,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:38574,ta1-cadets-2
1558103815.221:505615839,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,37CDB19E-78B1-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558103815.221:505615834,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:38566,ta1-cadets-2
1558103738.361:505531444,09FBF9EB-78B1-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,B8FFD54B-E634-C156-B4E6-8D03E6C1084F,scp -r -t ./docs/,ta1-cadets-2
1558103738.361:505531439,09FBF9EB-78B1-11E9-B41B-D4AE52C1DBD3:bash,OPEN,F410BE96-4C0C-765E-8C4C-6F0E2E760020,/dev/hpet0,ta1-cadets-2
1558103738.361:505531425,09FBF9EB-78B1-11E9-B41B-D4AE52C1DBD3:bash,OPEN,680AFF23-5240-8954-8052-DB7044890360,/lib/libc.so.7,ta1-cadets-2
1558103738.351:505531415,09FBF9EB-78B1-11E9-B41B-D4AE52C1DBD3:bash,OPEN,970A4F19-8EB0-BA55-B08E-91C775BA02B5,/usr/lib/libdl.so.1,ta1-cadets-2
1558103738.351:505531405,09FBF9EB-78B1-11E9-B41B-D4AE52C1DBD3:bash,OPEN,7E48A854-81F9-5754-B981-FDA0F457BA6C,/usr/local/lib/libintl.so.8,ta1-cadets-2
1558103738.351:505531077,09FBF9EB-78B1-11E9-B41B-D4AE52C1DBD3:bash,OPEN,FB9FD49A-C575-DA5B-B5C5-11966BDA15C8,/lib/libncurses.so.8,ta1-cadets-2
1558103738.351:505531074,09FBF9EB-78B1-11E9-B41B-D4AE52C1DBD3:bash,READ,738B7C9F-D3EE-6A5F-AED3-FF407F6A7609,/var/run/ld-elf.so.hints,ta1-cadets-2
1558103738.351:505531071,09FBF9EB-78B1-11E9-B41B-D4AE52C1DBD3:bash,READ,908C1871-9556-355C-9695-1D084C35A52A,/etc/libmap.conf,ta1-cadets-2
1558103738.351:505531069,09FBF9EB-78B1-11E9-B41B-D4AE52C1DBD3:sshd,EXECUTE,DC93405E-EB5D-E654-9DEB-281F44E63AD8,bash -c scp -r -t ./docs/,ta1-cadets-2
1558103738.351:505531063,09FBF9EB-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-2
1558103738.351:505531061,09FBF9EB-78B1-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,48E7AE8E-A074-F555-B4A0-2052C5F58A74,/home/admin/.login_conf,ta1-cadets-2
1558103737.941:505530970,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,09BDC6AF-78B1-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558103737.941:505530965,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.109:63456,ta1-cadets-2
1558103670.349:505386995,E1735B50-78B0-11E9-A28B-D4AE52C1DBD3:bash,EXECUTE,8FA40B6F-BAF5-AF51-B5BA-4F9291AFCEAC,whoami,ta1-cadets-1
1558103670.349:505386994,E1733E5D-78B0-11E9-A28B-D4AE52C1DBD3:bash,FORK,E1735B50-78B0-11E9-A28B-D4AE52C1DBD3,bash,ta1-cadets-1
1558103670.349:505386992,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:bash,FORK,E1733E5D-78B0-11E9-A28B-D4AE52C1DBD3,bash,ta1-cadets-1
1558103670.349:505386991,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:bash,FORK,E1733038-78B0-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558103670.239:505386269,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:bash,READ,0EB2A119-7D68-7B58-A87D-7D3FE87BC9CD,/home/user/.bash_history,ta1-cadets-1
1558103670.239:505386265,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:bash,READ,0EB2A119-7D68-7B58-A87D-7D3FE87BC9CD,/home/user/.bash_history,ta1-cadets-1
1558103670.239:505386224,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:bash,FORK,E162367C-78B0-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558103670.228:505386197,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:bash,FORK,E161B9AA-78B0-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558103670.228:505386195,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:bash,READ,2098A5AB-8D2C-3454-AC8D-5EBC2434AD08,/home/user/.profile,ta1-cadets-1
1558103670.228:505386192,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:bash,READ,9A5D9EB6-F5DD-9C57-9DF5-E29C679C4DC3,/etc/profile,ta1-cadets-1
1558103670.228:505386186,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:bash,READ,4F68FD9F-F710-3758-90F7-87E53837B0F3,/usr/share/misc/termcap.db,ta1-cadets-1
1558103670.228:505386173,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:bash,READ,15D7DD48-70AF-7657-AF70-1CEF4776FAB6,/etc/pwd.db,ta1-cadets-1
1558103670.228:505386169,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:bash,READ,816E6A3D-1172-585C-B211-BC4D3C585A59,/etc/nsswitch.conf,ta1-cadets-1
1558103670.228:505386166,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:bash,OPEN,ED281817-20F6-7E52-B620-7E7B827E05AF,/dev/tty,ta1-cadets-1
1558103670.228:505386161,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:bash,OPEN,F410BE96-4C0C-765E-8C4C-6F0E2E760020,/dev/hpet0,ta1-cadets-1
1558103670.228:505386147,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:bash,OPEN,680AFF23-5240-8954-8052-DB7044890360,/lib/libc.so.7,ta1-cadets-1
1558103670.228:505386137,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:bash,OPEN,970A4F19-8EB0-BA55-B08E-91C775BA02B5,/usr/lib/libdl.so.1,ta1-cadets-1
1558103670.219:505386127,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:bash,OPEN,7E48A854-81F9-5754-B981-FDA0F457BA6C,/usr/local/lib/libintl.so.8,ta1-cadets-1
1558103670.219:505386117,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:bash,OPEN,FB9FD49A-C575-DA5B-B5C5-11966BDA15C8,/lib/libncurses.so.8,ta1-cadets-1
1558103670.219:505386114,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:bash,READ,AFA4EC8C-5776-FD5D-B657-EE55DDFD7978,/var/run/ld-elf.so.hints,ta1-cadets-1
1558103670.219:505386111,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:bash,READ,908C1871-9556-355C-9695-1D084C35A52A,/etc/libmap.conf,ta1-cadets-1
1558103670.219:505386109,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:sshd,EXECUTE,DC93405E-EB5D-E654-9DEB-281F44E63AD8,-bash,ta1-cadets-1
1558103670.219:505386103,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-1
1558103670.219:505386101,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,48E7AE8E-A074-F555-B4A0-2052C5F58A74,/home/user/.login_conf,ta1-cadets-1
1558103670.219:505386097,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,2B4B2344-3D87-1A5A-873D-36F59A1A7665,/etc/motd,ta1-cadets-1
1558103670.219:505386094,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,ED281817-20F6-7E52-B620-7E7B827E05AF,/dev/tty,ta1-cadets-1
1558103670.219:505386092,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,ED281817-20F6-7E52-B620-7E7B827E05AF,/dev/pts/0,ta1-cadets-1
1558103670.219:505386085,E157DE32-78B0-11E9-A28B-D4AE52C1DBD3:sshd,FORK,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3,bash,ta1-cadets-1
1558103670.169:505386016,E157DE32-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-1
1558103670.169:505386014,E157DE32-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,48E7AE8E-A074-F555-B4A0-2052C5F58A74,/home/user/.login_conf,ta1-cadets-1
1558103670.169:505386007,E157DE32-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-1
1558103670.169:505386005,E157DE32-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,48E7AE8E-A074-F555-B4A0-2052C5F58A74,/home/user/.login_conf,ta1-cadets-1
1558103670.169:505385995,E157DE32-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,F5A81F19-1907-7454-8719-281FF474EA17,/etc/group,ta1-cadets-1
1558103670.169:505385993,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,FORK,E157DE32-78B0-11E9-A28B-D4AE52C1DBD3,sshd,ta1-cadets-1
1558103670.159:505385983,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,A901490D-1FA2-AF50-A21F-868A70AFC6E2,/etc/security/audit_event,ta1-cadets-1
1558103670.159:505385982,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,D44C2740-A6DD-2056-9DA6-2C2E86207843,/etc/security/audit_control,ta1-cadets-1
1558103670.159:505385978,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,D44C2740-A6DD-2056-9DA6-2C2E86207843,/etc/security/audit_control,ta1-cadets-1
1558103670.159:505385976,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,D6BFF2A5-44AC-4D5D-AC44-0959ED4DC0F8,/etc/security/audit_class,ta1-cadets-1
1558103670.159:505385975,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,D8F507F7-4B0E-C952-8E4B-830F52C98AFF,/etc/security/audit_user,ta1-cadets-1
1558103670.159:505385966,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,CONNECT,E156BE00-78B0-11E9-A28B-D4AE52C1DBD3,/var/run/logpriv,ta1-cadets-1
1558103670.039:505385936,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,FORK,E1446433-78B0-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558103670.039:505385931,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,CONNECT,E1443EDC-78B0-11E9-A28B-D4AE52C1DBD3,/var/run/logpriv,ta1-cadets-1
1558103670.039:505385929,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-1
1558103670.029:505385919,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,F36EC5A4-EE55-8855-95EE-424395884C3D,/usr/lib/pam_unix.so.6,ta1-cadets-1
1558103670.029:505385914,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,5F5D4650-B585-1256-85B5-0F0B16120B00,/usr/lib/pam_permit.so.6,ta1-cadets-1
1558103670.029:505385909,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,F36EC5A4-EE55-8855-95EE-424395884C3D,/usr/lib/pam_unix.so.6,ta1-cadets-1
1558103670.029:505385904,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,5108317C-59BA-245A-BA59-DDB76A243440,/usr/lib/pam_login_access.so.6,ta1-cadets-1
1558103670.029:505385899,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,09823C55-578E-9450-8E57-7C7090940A81,/usr/lib/pam_nologin.so.6,ta1-cadets-1
1558103670.029:505385894,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,E05AD5A8-E187-E35D-87E1-C0CEEDE3D310,/usr/lib/libypclnt.so.4,ta1-cadets-1
1558103670.029:505385891,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,F36EC5A4-EE55-8855-95EE-424395884C3D,/usr/lib/pam_unix.so.6,ta1-cadets-1
1558103670.029:505385886,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,709926E8-26FC-495E-BC26-07EABE498DBF,/usr/lib/pam_opieaccess.so.6,ta1-cadets-1
1558103670.029:505385880,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,EFCC799A-BA9A-D150-9ABA-287680D1CE20,/lib/libmd.so.6,ta1-cadets-1
1558103670.029:505385878,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,E5BE02A8-1A59-045B-991A-504E5B04464E,/usr/lib/libopie.so.8,ta1-cadets-1
1558103670.029:505385875,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,281785AC-CC65-AD55-A5CC-8BDD75AD1003,/usr/lib/pam_opie.so.6,ta1-cadets-1
1558103670.029:505385874,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,0E8027DC-7002-155E-8270-8A3CAE153B5B,/etc/pam.d/sshd,ta1-cadets-1
1558103670.029:505385872,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-1
1558103670.029:505385863,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3:sshd,READ,BE5788E9-3A56-6556-963A-148E16650E31,/etc/spwd.db,ta1-cadets-1
1558103669.879:505385829,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,E12C5559-78B0-11E9-A28B-D4AE52C1DBD3,sshd,ta1-cadets-1
1558103669.879:505385824,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.122:59518,ta1-cadets-1
1558103669.699:505385245,E10E63E1-78B0-11E9-A28B-D4AE52C1DBD3:bash,EXECUTE,B8FFD54B-E634-C156-B4E6-8D03E6C1084F,scp -r -d -t .,ta1-cadets-1
1558103669.689:505385240,E10E63E1-78B0-11E9-A28B-D4AE52C1DBD3:bash,OPEN,F410BE96-4C0C-765E-8C4C-6F0E2E760020,/dev/hpet0,ta1-cadets-1
1558103669.689:505385226,E10E63E1-78B0-11E9-A28B-D4AE52C1DBD3:bash,OPEN,680AFF23-5240-8954-8052-DB7044890360,/lib/libc.so.7,ta1-cadets-1
1558103669.689:505385216,E10E63E1-78B0-11E9-A28B-D4AE52C1DBD3:bash,OPEN,970A4F19-8EB0-BA55-B08E-91C775BA02B5,/usr/lib/libdl.so.1,ta1-cadets-1
1558103669.689:505385206,E10E63E1-78B0-11E9-A28B-D4AE52C1DBD3:bash,OPEN,7E48A854-81F9-5754-B981-FDA0F457BA6C,/usr/local/lib/libintl.so.8,ta1-cadets-1
1558103669.689:505385196,E10E63E1-78B0-11E9-A28B-D4AE52C1DBD3:bash,OPEN,FB9FD49A-C575-DA5B-B5C5-11966BDA15C8,/lib/libncurses.so.8,ta1-cadets-1
1558103669.689:505385193,E10E63E1-78B0-11E9-A28B-D4AE52C1DBD3:bash,READ,AFA4EC8C-5776-FD5D-B657-EE55DDFD7978,/var/run/ld-elf.so.hints,ta1-cadets-1
1558103669.689:505385190,E10E63E1-78B0-11E9-A28B-D4AE52C1DBD3:bash,READ,908C1871-9556-355C-9695-1D084C35A52A,/etc/libmap.conf,ta1-cadets-1
1558103669.689:505385188,E10E63E1-78B0-11E9-A28B-D4AE52C1DBD3:sshd,EXECUTE,DC93405E-EB5D-E654-9DEB-281F44E63AD8,bash -c scp -r -d -t .,ta1-cadets-1
1558103669.689:505385182,E10E63E1-78B0-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-1
